Country,"	Date","	Conversion",Search,"	Average Time (s)","	Median Time (s)",Add,"	Average Time (s)","	Median Time (s)",Export,"	Is complete"
"	Norway","	Feb 12",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 13",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 14",0,0,0,0,0,0,0,0,True
"	Norway","	Feb 15",0,1,14,14,1,0,0,0,True
"	Norway","	Feb 16",0,0,0,0,0,0,0,0,False
"	Norway","	Feb 17",0,0,0,0,0,0,0,0,False
"	Norway","	Feb 18",0,0,0,0,0,0,0,0,False
"	Benin","	Total",0,3,32,32,2,0,0,0,
"	Benin","	Jan 19",0,1,22,22,1,0,0,0,True
"	Benin","	Jan 20",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 21",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 22",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 23",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 24",0,1,42,42,1,0,0,0,True
"	Benin","	Jan 25",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 26",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 27",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 28",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 29",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 30",0,0,0,0,0,0,0,0,True
"	Benin","	Jan 31",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 01",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 02",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 03",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 04",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 05",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 06",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 07",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 08",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 09",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 10",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 11",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 12",0,1,0,0,0,0,0,0,True
"	Benin","	Feb 13",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 14",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 15",0,0,0,0,0,0,0,0,True
"	Benin","	Feb 16",0,0,0,0,0,0,0,0,False
"	Benin","	Feb 17",0,0,0,0,0,0,0,0,False
"	Benin","	Feb 18",0,0,0,0,0,0,0,0,False
"	Guatemala","	Total",0,3,136,136,1,0,0,0,
"	Guatemala","	Jan 19",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 20",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 21",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 22",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 23",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 24",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 25",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 26",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 27",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 28",0,1,0,0,0,0,0,0,True
"	Guatemala","	Jan 29",0,0,0,0,0,0,0,0,True
"	Guatemala","	Jan 30",0,1,136,136,1,0,0,0,True
"	Guatemala","	Jan 31",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 01",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 02",0,1,539,539,1,0,0,0,True
"	Guatemala","	Feb 03",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 04",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 05",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 06",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 07",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 08",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 09",0,1,0,0,0,0,0,0,True
"	Guatemala","	Feb 10",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 11",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 12",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 13",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 14",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 15",0,0,0,0,0,0,0,0,True
"	Guatemala","	Feb 16",0,0,0,0,0,0,0,0,False
"	Guatemala","	Feb 17",0,0,0,0,0,0,0,0,False
"	Guatemala","	Feb 18",0,0,0,0,0,0,0,0,False
"	Ivory Coast","	Total",0,3,81,81,1,0,0,0,
"	Ivory Coast","	Jan 19",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 20",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 21",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 22",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 23",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 24",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 25",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 26",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 27",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 28",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 29",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 30",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Jan 31",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 01",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 02",0,1,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 03",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 04",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 05",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 06",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 07",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 08",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 09",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 10",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 11",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 12",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 13",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 14",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 15",0,0,0,0,0,0,0,0,True
"	Ivory Coast","	Feb 16",0,1,81,81,1,0,0,0,False
"	Ivory Coast","	Feb 17",0,0,0,0,0,0,0,0,False
"	Ivory Coast","	Feb 18",0,1,0,0,0,0,0,0,False
"	Jordan","	Total",0,3,0,0,0,0,0,0,
"	Jordan","	Jan 19",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 20",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 21",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 22",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 23",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 24",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 25",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 26",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 27",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 28",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 29",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 30",0,0,0,0,0,0,0,0,True
"	Jordan","	Jan 31",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 01",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 02",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 03",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 04",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 05",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 06",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 07",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 08",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 09",0,1,0,0,0,0,0,0,True
"	Jordan","	Feb 10",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 11",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 12",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 13",0,0,0,0,0,0,0,0,True
"	Jordan","	Feb 14",0,1,0,0,0,0,0,0,True
"	Jordan","	Feb 15",0,1,0,0,0,0,0,0,True
"	Jordan","	Feb 16",0,0,0,0,0,0,0,0,False
"	Jordan","	Feb 17",0,1,0,0,0,0,0,0,False
"	Jordan","	Feb 18",0,0,0,0,0,0,0,0,False
"	Uruguay","	Total",0,3,61,61,2,0,0,0,
"	Uruguay","	Jan 19",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 20",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 21",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 22",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 23",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 24",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 25",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 26",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 27",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 28",0,1,103,103,1,0,0,0,True
"	Uruguay","	Jan 29",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 30",0,0,0,0,0,0,0,0,True
"	Uruguay","	Jan 31",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 01",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 02",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 03",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 04",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 05",0,1,19,19,1,0,0,0,True
"	Uruguay","	Feb 06",0,1,0,0,0,0,0,0,True
"	Uruguay","	Feb 07",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 08",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 09",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 10",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 11",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 12",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 13",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 14",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 15",0,0,0,0,0,0,0,0,True
"	Uruguay","	Feb 16",0,0,0,0,0,0,0,0,False
"	Uruguay","	Feb 17",0,0,0,0,0,0,0,0,False
"	Uruguay","	Feb 18",0,0,0,0,0,0,0,0,False
"	Azerbaijan","	Total",0,3,0,0,0,0,0,0,
"	Azerbaijan","	Jan 19",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 20",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 21",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 22",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 23",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 24",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 25",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 26",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 27",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 28",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 29",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 30",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Jan 31",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 01",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 02",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 03",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 04",0,1,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 05",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 06",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 07",0,1,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 08",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 09",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 10",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 11",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 12",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 13",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 14",0,0,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 15",0,1,0,0,0,0,0,0,True
"	Azerbaijan","	Feb 16",0,1,0,0,0,0,0,0,False
"	Azerbaijan","	Feb 17",0,0,0,0,0,0,0,0,False
"	Azerbaijan","	Feb 18",0,0,0,0,0,0,0,0,False
"	Slovenia","	Total",0,3,22,22,2,0,0,0,
"	Slovenia","	Jan 19",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 20",0,1,13,13,1,0,0,0,True
"	Slovenia","	Jan 21",0,1,6,6,1,0,0,0,True
"	Slovenia","	Jan 22",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 23",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 24",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 25",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 26",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 27",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 28",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 29",0,1,0,0,0,0,0,0,True
"	Slovenia","	Jan 30",0,0,0,0,0,0,0,0,True
"	Slovenia","	Jan 31",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 01",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 02",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 03",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 04",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 05",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 06",0,1,32,32,1,0,0,0,True
"	Slovenia","	Feb 07",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 08",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 09",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 10",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 11",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 12",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 13",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 14",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 15",0,0,0,0,0,0,0,0,True
"	Slovenia","	Feb 16",0,0,0,0,0,0,0,0,False
"	Slovenia","	Feb 17",0,0,0,0,0,0,0,0,False
"	Slovenia","	Feb 18",0,0,0,0,0,0,0,0,False
"	Moldova","	Total",0,3,0,0,0,0,0,0,
"	Moldova","	Jan 19",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 20",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 21",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 22",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 23",0,1,0,0,0,0,0,0,True
"	Moldova","	Jan 24",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 25",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 26",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 27",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 28",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 29",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 30",0,0,0,0,0,0,0,0,True
"	Moldova","	Jan 31",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 01",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 02",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 03",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 04",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 05",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 06",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 07",0,1,0,0,0,0,0,0,True
"	Moldova","	Feb 08",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 09",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 10",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 11",0,1,0,0,0,0,0,0,True
"	Moldova","	Feb 12",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 13",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 14",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 15",0,0,0,0,0,0,0,0,True
"	Moldova","	Feb 16",0,0,0,0,0,0,0,0,False
"	Moldova","	Feb 17",0,0,0,0,0,0,0,0,False
"	Moldova","	Feb 18",0,0,0,0,0,0,0,0,False
"	Denmark","	Total",0,3,0,0,0,0,0,0,
"	Denmark","	Jan 19",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 20",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 21",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 22",0,1,0,0,0,0,0,0,True
"	Denmark","	Jan 23",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 24",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 25",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 26",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 27",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 28",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 29",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 30",0,0,0,0,0,0,0,0,True
"	Denmark","	Jan 31",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 01",0,1,0,0,0,0,0,0,True
"	Denmark","	Feb 02",0,1,0,0,0,0,0,0,True
"	Denmark","	Feb 03",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 04",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 05",0,1,0,0,0,0,0,0,True
"	Denmark","	Feb 06",0,1,0,0,0,0,0,0,True
"	Denmark","	Feb 07",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 08",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 09",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 10",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 11",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 12",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 13",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 14",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 15",0,0,0,0,0,0,0,0,True
"	Denmark","	Feb 16",0,0,0,0,0,0,0,0,False
"	Denmark","	Feb 17",0,1,0,0,0,0,0,0,False
"	Denmark","	Feb 18",0,1,0,0,0,0,0,0,False
"	Angola","	Total",0,2,0,0,0,0,0,0,
"	Angola","	Jan 19",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 20",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 21",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 22",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 23",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 24",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 25",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 26",0,1,0,0,0,0,0,0,True
"	Angola","	Jan 27",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 28",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 29",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 30",0,0,0,0,0,0,0,0,True
"	Angola","	Jan 31",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 01",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 02",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 03",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 04",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 05",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 06",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 07",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 08",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 09",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 10",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 11",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 12",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 13",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 14",0,0,0,0,0,0,0,0,True
"	Angola","	Feb 15",0,1,0,0,0,0,0,0,True
"	Angola","	Feb 16",0,0,0,0,0,0,0,0,False
"	Angola","	Feb 17",0,0,0,0,0,0,0,0,False
"	Angola","	Feb 18",0,0,0,0,0,0,0,0,False
"	Bahrain","	Total",0,2,39,39,1,0,0,0,
"	Bahrain","	Jan 19",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 20",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 21",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 22",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 23",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 24",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 25",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 26",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 27",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 28",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 29",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 30",0,0,0,0,0,0,0,0,True
"	Bahrain","	Jan 31",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 01",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 02",0,1,0,0,0,0,0,0,True
"	Bahrain","	Feb 03",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 04",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 05",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 06",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 07",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 08",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 09",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 10",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 11",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 12",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 13",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 14",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 15",0,0,0,0,0,0,0,0,True
"	Bahrain","	Feb 16",0,0,0,0,0,0,0,0,False
"	Bahrain","	Feb 17",0,1,39,39,1,0,0,0,False
"	Bahrain","	Feb 18",0,0,0,0,0,0,0,0,False
"	Palestine","	Total",0,2,138,138,1,0,0,0,
"	Palestine","	Jan 19",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 20",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 21",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 22",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 23",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 24",0,1,0,0,0,0,0,0,True
"	Palestine","	Jan 25",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 26",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 27",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 28",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 29",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 30",0,0,0,0,0,0,0,0,True
"	Palestine","	Jan 31",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 01",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 02",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 03",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 04",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 05",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 06",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 07",0,1,138,138,1,0,0,0,True
"	Palestine","	Feb 08",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 09",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 10",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 11",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 12",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 13",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 14",0,0,0,0,0,0,0,0,True
"	Palestine","	Feb 15",0,1,35,35,1,0,0,0,True
"	Palestine","	Feb 16",0,0,0,0,0,0,0,0,False
"	Palestine","	Feb 17",0,0,0,0,0,0,0,0,False
"	Palestine","	Feb 18",0,0,0,0,0,0,0,0,False
"	Oman","	Total",0.5,2,232,232,2,93,93,1,
"	Oman","	Jan 19",0,1,37,37,1,0,0,0,True
"	Oman","	Jan 20",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 21",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 22",0,1,1071,1071,1,0,0,0,True
"	Oman","	Jan 23",0,1,0,0,0,0,0,0,True
"	Oman","	Jan 24",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 25",0,1,47,47,1,0,0,0,True
"	Oman","	Jan 26",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 27",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 28",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 29",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 30",0,0,0,0,0,0,0,0,True
"	Oman","	Jan 31",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 01",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 02",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 03",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 04",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 05",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 06",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 07",1,1,427,427,1,93,93,1,True
"	Oman","	Feb 08",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 09",0,1,0,0,0,0,0,0,True
"	Oman","	Feb 10",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 11",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 12",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 13",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 14",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 15",0,0,0,0,0,0,0,0,True
"	Oman","	Feb 16",0,0,0,0,0,0,0,0,False
"	Oman","	Feb 17",0,0,0,0,0,0,0,0,False
"	Oman","	Feb 18",0,0,0,0,0,0,0,0,False
"	Mozambique","	Total",0,2,0,0,0,0,0,0,
"	Mozambique","	Jan 19",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 20",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 21",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 22",0,0,0,0,0,0,0,0,True
"	Mozambique","	Jan 23",0,0,0,0,0,0,0,0,True
